1596,6,5,1
1596,192,153,8
1596,15,12,0
1596,55,53,3
1596,46,38,2
1596,23,14,4
1596,0,1,0
1596,46,39,4
1596,195,145,28
1596,42,46,10
1596,311,312,26
1596,32,22,0
1596,644,562,47
1596,1,2,0
1596,4,2,0
1596,1413,1352,209
1596,29,2,2
1586,1288,257,45
1586,318,252,38
1586,54,54,5
1586,7,4,0
1586,123,86,11
1586,2204,1946,236
1586,100,99,9
1586,17,10,0
1586,24,14,1
1586,4198,4684,220
1586,80,74,2
1586,3,1,0
1586,181,188,39
1586,64,36,8
1586,7,0,0
1586,42,31,2
1586,29,21,1
1586,3,5,1
1586,9,15,2
1586,811,841,75
1586,1870,1721,110
1586,37,25,3
1586,38,33,3
1586,92,71,13
1586,124,118,12
1586,13,7,2
1586,85,83,7
1586,1331,1210,76
1586,7,0,0
1586,14,6,1
1586,2,1,0
1586,156,117,18
1586,13,10,0
1586,22,19,0
1586,485,636,70
1586,31,26,2
1586,294,223,21
1586,29,32,2
1586,6,3,1
1586,681,579,110
1586,5,0,1
1586,64,60,8
1586,1762,1272,146
1586,21,17,2
1586,425,369,58
1586,58,37,5
1586,45,43,2
1576,4,2,0
1433,0,2,0
1576,21,3,0
1576,7,2,0
1576,0,2,0
1576,11,13,4
1576,40,33,2
1576,3,5,0
1576,30,20,1
1576,59,57,3
1576,0,1,0
1576,45,14,0
1576,4,0,2
1576,16,6,0
1576,11,8,1
1576,13,5,1
1576,1403,1339,111
1576,0,1,0
1576,0,1,0
1576,109,94,4
1576,4,3,0
1576,25,11,1
1576,0,1,0
1576,1,6,0
1576,0,1,0
1459,0,2,0
1576,0,1,0
1576,2,0,0
1576,9,1,0
1576,0,1,0
1576,0,1,0
1576,23,13,4
1576,0,1,0
1576,41,31,4
1576,0,1,0
1576,0,1,0
1576,10,6,0
1576,135,144,13
1576,4,1,0
1576,1,0,0
1576,0,1,0
1576,0,1,0
1576,0,1,0
1576,4,0,1
1576,13,10,2
1576,0,1,0
1576,0,3,1
1568,45,40,9
1568,539,480,41
1568,13,4,0
1568,3,0,0
1568,102,101,15
1568,2132,1864,146
1568,19,8,1
1568,16,13,4
1568,48,23,1
1568,63,65,9
1568,559,493,54
1568,78,72,10
1568,53,44,7
1568,234,202,25
1568,3,0,0
1568,286,251,15
1568,252,205,32
1568,343,306,37
1568,783,551,76
1568,10,6,0
1568,421,497,34
1568,14,13,4
1568,118,108,13
1568,33,23,2
1568,11,6,0
1568,24,18,0
1568,31,21,0
1568,3,0,0
1568,9,6,0
1568,14,11,1
1568,52,45,4
1568,353,71,10
1568,111,113,11
1568,383,314,20
1568,1075,1030,92
1568,1746,2073,154
1568,41,40,1
1568,23,11,1
1568,1034,791,118
1532,12,8,0
1568,1,0,0
1568,7,5,0
1568,34,27,3
1568,8,2,0
1568,1,0,0
1568,10,6,2
1568,92,49,4
1559,12,7,0
1559,3,0,0
1559,2,0,0
1559,619,627,73
1559,32,22,6
1559,152,138,18
1559,27,18,0
1559,106,119,26
1559,151,183,26
1559,55,48,9
1559,137,88,15
1559,4,2,0
1559,142,130,18
1559,70,48,9
1559,827,748,55
1559,147,114,24
1559,54,59,6
1559,603,494,51
1559,724,677,54
1559,649,415,13
1559,201,176,18
1559,3,1,0
1559,3851,3419,282
1559,2,0,0
1559,51,41,3
1559,189,162,38
1559,1607,1425,149
1559,1,0,1
1559,222,154,16
1559,169,142,21
1559,399,355,25
1559,170,138,14
1559,282,256,42
1559,100,85,23
1559,21,17,3
1559,104,86,10
1559,726,530,38
1549,72,55,10
1559,422,371,24
1559,5,3,0
1559,2,0,0
1559,3,1,0
1559,13,8,0
1559,1,0,0
1559,98,63,5
1559,89,76,7
1559,10,4,0
1550,9236,4824,171
1550,102,97,7
1550,381,278,36
1543,1221,1315,184
1550,56,42,4
1550,387,328,30
1550,95,102,9
1550,38,31,4
1550,79,82,9
1550,45,44,5
1550,17,11,0
1550,13,7,6
1550,310,219,35
1550,30,21,1
1550,1113,1250,89
1550,356,136,12
1550,1726,1657,144
1550,699,627,92
1550,9,7,3
1550,0,1,0
1550,31,20,3
1550,190,130,15
1550,2264,901,198
1550,289,232,28
1550,120,176,9
1550,102,69,4
1550,248,274,21
1550,281,255,14
1550,21,12,1
1550,244,191,12
1550,11,7,1
1550,120,70,5
1550,43,31,1
1550,148,131,14
1550,78,63,11
1550,611,542,50
1550,41,22,3
1550,24,17,0
1550,3,0,0
1550,220,226,31
1550,83,60,7
1550,44,38,5
1550,4622,4328,422
1550,732,740,73
1550,398,149,26
1550,13,6,0
1550,133,93,14
1541,62,39,5
1541,107,93,10
1541,10,8,1
1541,16,7,0
1541,3,0,0
1541,0,2,0
1541,2,0,0
1541,25,16,1
1541,2,0,0
1541,15,8,0
1541,12,8,0
1541,0,2,0
1541,5,2,0
1541,17,19,2
1541,629,627,53
1541,49,56,5
1541,13,8,2
1541,26,20,4
1541,3,0,0
1541,243,238,21
1541,13,9,2
1541,38,40,3
1541,1,0,0
1541,25,20,5
1541,3,0,0
1541,18,9,1
1541,58,56,2
1541,2,6,1
1541,3,1,0
1541,4,1,0
1541,20,21,3
1541,2,0,0
1541,3,0,0
1541,47,38,3
1541,2,0,0
1541,268,212,30
1541,162,106,18
1541,18,3,1
1541,7,7,0
1541,112,95,7
1541,10,4,0
1541,3,0,0
1541,3,1,0
1541,1,0,0
1541,8,1,0
1541,6,2,0
1541,18,7,1
1533,8,3,0
1533,2,0,0
1533,180,158,25
1533,277,349,17
1533,327,314,23
1533,525,445,53
1533,4,1,0
1533,269,253,19
1533,18,13,2
1533,7,2,0
1533,49,38,3
1533,2,0,0
1533,14,6,2
1533,27,25,1
1533,296,231,25
1533,32,11,1
1533,31,26,1
1533,3,1,0
1533,4,0,0
1533,57,33,2
1533,90,76,10
1533,292,287,36
1533,61,61,3
1533,61,53,8
1533,179,144,7
1533,454,516,39
1533,110,83,12
1533,240,206,17
1533,400,357,25
1533,11,6,1
1533,5,0,1
1533,148,163,16
1533,21,14,3
1533,22,14,2
1533,45,25,2
1533,5,4,0
1533,7,2,2
1533,76,64,4
1533,4,6,2
1533,650,541,60
1533,1139,921,112
1533,976,810,92
1533,22,19,1
1533,15,6,1
1533,9,15,0
1533,209,217,22
1533,79,23,4
1525,84,57,3
1525,6,1,0
1626,1,2,0
1525,0,2,0
1525,80,48,4
1525,1,6,0
1525,7,4,1
1525,313,268,51
1525,264,273,35
1525,176,144,15
1525,163,145,11
1525,1,0,0
1525,1,1,0
1525,58,46,7
1525,5,3,0
1525,25,23,1
1525,44,36,2
1525,118,79,24
1525,2,0,0
1525,35,53,1
1525,56,51,5
1525,13,2,2
1525,472,472,70
1525,3,2,0
1525,3,0,0
1525,16,10,3
1525,12,5,0
1525,7,0,0
1525,33,31,2
1525,626,517,79
1525,55,53,7
1525,272,345,25
1525,26,11,4
1525,1838,1224,99
1525,169,152,12
1525,194,140,6
1525,4,1,0
1525,6,3,0
1525,7,1,1
1518,3055,3519,153
1525,68,48,2
1525,65,43,5
1525,185,168,16
1525,72,95,14
1525,23,15,2
1525,18,14,3
1525,450,424,52
1517,12,4,1
1517,8,3,0
1517,63,46,3
1517,22,16,0
1517,12,3,0
1517,122,85,9
1473,51,44,6
1517,4,0,0
1517,1,0,0
1517,1,0,0
1517,1,4,0
1517,1,1,0
1517,14,31,2
1517,1,0,0
1517,5,2,0
1517,6,1,0
1517,2,4,0
1517,289,211,13
1517,103,97,12
1445,7,1,0
1517,99,70,5
1517,32,16,1
1517,9,9,0
1517,4,1,1
1517,14,9,2
1517,91,73,11
1517,1078,275,42
1517,3,1,0
1517,3,1,0
1517,9,0,0
1517,104,86,11
1517,130,111,10
1517,12,8,1
1517,7,3,0
1517,62,2,1
1517,122,84,10
1517,51,42,1
1517,69,54,3
1517,2,0,0
1517,19,7,0
1517,2,1,0
1517,2,1,0
1517,16,6,0
1517,70,36,2
1517,1,0,0
1517,3,0,0
1517,0,2,0
1510,37,35,1
1510,9,4,0
1510,13,10,0
1510,2109,1957,242
1510,6,2,0
1510,16,13,1
1510,83,65,5
1510,1007,1100,77
1510,3250,2965,367
1510,49,28,3
1510,170,143,9
1510,30,26,0
1510,126,85,9
1510,140,115,11
1510,135,126,8
1510,577,553,84
1510,40,22,3
1510,44,26,4
1510,3,0,0
1510,186,149,21
1510,72,44,5
1510,135,111,14
1510,193,145,28
1510,544,546,53
1510,73,64,7
1510,9,0,0
1510,4,2,0
1510,38,48,3
1510,12,8,3
1510,1418,1400,114
1510,139,102,8
1510,6,5,1
1510,35,33,1
1510,1098,876,56
1510,28,21,5
1510,4119,3791,667
1510,4,0,0
1510,110,130,1
1510,164,126,8
1510,223,186,17
1510,1244,1228,197
1510,19,17,3
1510,62,118,10
1510,154,109,5
1510,854,612,53
1510,230,164,10
1510,88,81,9
1503,9,5,1
1503,16,18,0
1503,3,2,0
1503,28,33,3
1503,66,66,2
1503,1,1,0
1503,9,11,1
1503,1121,964,145
1503,107,32,7
1503,1,3,0
1503,0,2,0
1503,395,285,71
1503,2,1,1
1503,27,20,3
1503,0,2,0
1503,10,5,0
1503,1,1,1
1503,0,3,0
1503,114,97,13
1503,13,7,1
1503,2,0,0
1503,31,45,6
1503,11,9,1
1503,7,6,0
1503,10,5,1
1503,18,19,2
1503,43,50,10
1503,11,10,0
1503,8,3,0
1503,2,0,0
1503,64,67,9
1503,52,30,8
1503,54,46,2
1503,586,514,58
1503,3,0,0
1503,53,61,7
1503,31,22,1
1503,255,227,29
1503,2,0,0
1509,127,110,7
1503,1141,1092,111
1503,23,26,1
1503,12,9,0
1503,64,47,5
1503,71,73,2
1503,2,0,0
1503,621,560,59
1496,4,0,0
1496,0,3,0
1496,6,0,0
1496,0,2,0
1496,16,13,3
1496,25,18,1
1496,59,47,3
1496,4,3,0
1496,10,0,1
1496,5,4,0
1496,11,8,1
1496,0,2,0
1496,60,39,6
1496,45,25,3
1496,21,21,3
1496,32,18,2
1496,5,2,0
1496,13,3,0
1496,84,51,4
1496,53,21,2
1496,4,0,0
1496,17,6,0
1496,8,4,0
1496,3,0,0
1496,0,1,0
1496,97,93,4
1496,2,1,0
1496,8,5,0
1496,40,21,5
1496,3,1,1
1496,5,2,1
1496,8,0,1
1496,5,3,0
1496,85,71,5
1496,3,0,0
1496,106,73,6
1496,43,25,4
1496,82,37,2
1496,3,1,0
1496,1,1,5
1496,7,4,0
1496,2,0,0
1496,22,15,0
1496,1,0,0
1496,3,1,1
1496,6,2,0
1496,31,54,1
1489,280,243,20
1489,1,0,0
1489,3,7,1
1489,5,0,0
1489,2,0,0
1489,61,63,7
1489,4,6,0
1489,50,47,5
1489,6,4,0
1489,18,12,2
1489,6,4,0
1489,6,0,0
1489,17,13,0
1489,2,0,0
1489,6,2,0
1489,20,4,1
1489,137,120,5
1489,124,103,9
1489,2,1,0
1489,2,0,0
1489,1,0,0
1489,55,37,4
1489,3,2,0
1489,767,701,66
1489,200,108,11
1489,568,501,42
1489,0,2,0
1489,224,187,8
1489,7,0,0
1489,2,0,0
1489,8,3,0
1587,3,0,0
1489,95,92,8
1489,19,10,0
1489,49,26,7
1489,35,55,3
1489,7,0,0
1489,7,6,0
1489,23,12,1
1489,59,46,5
1489,2,2,0
1489,274,259,14
1489,0,1,0
1489,6,1,1
1489,3,0,1
1489,1,0,0
1489,3,2,0
1482,599,597,54
1482,33,25,2
1482,323,246,24
1482,912,789,56
1482,4,0,0
1482,405,360,42
1482,0,1,0
1482,2,0,0
1482,94,66,11
1482,4,1,0
1482,6,5,1
1482,167,122,9
1482,2,0,0
1482,5,4,1
1482,6,2,0
1482,1,0,0
1482,6,3,0
1482,2,0,0
1482,12,5,1
1482,12,2,0
1482,306,250,11
1482,35,27,3
1482,2,0,0
1482,2,2,0
1482,9,4,0
1482,1,1,0
1482,1,1,0
1482,608,570,37
1482,1,9,0
1482,74,34,7
1482,0,2,0
1482,7,7,0
1482,163,138,12
1482,0,2,0
1482,2,1,0
1482,12,11,0
1482,8,4,0
1482,2,0,0
1482,15,11,2
1482,207,187,13
1482,23,22,1
1482,2,0,0
1482,3,1,0
1482,2,0,0
1482,50,32,0
1482,1,3,1
1390,2,1,0
1475,2,0,0
1475,121,81,4
1475,159,149,24
1475,23,21,4
1475,31,35,2
1475,3,4,0
1475,4,2,0
1475,15,15,2
1475,379,293,28
1475,57,86,9
1475,197,203,17
1475,2,1,0
1475,10,4,2
1475,1136,749,84
1475,1997,1727,184
1475,33,35,3
1475,5,4,0
1475,1444,1340,150
1475,94,76,9
1475,72,60,4
1475,233,183,19
1475,20,14,3
1475,14,5,0
1475,145,157,7
1475,24,30,7
1475,130,70,7
1475,95,85,3
1475,888,5272,309
1475,2,0,0
1475,379,332,21
1475,587,402,34
1475,310,365,39
1475,391,416,24
1475,83,58,3
1475,211,298,23
1475,9,9,0
1475,4,4,0
1475,5,0,0
1475,8,6,0
1475,2,0,0
1475,20,27,1
1475,12,10,0
1475,28,18,1
1475,1147,1128,77
1475,4,0,0
1475,1,1,0
1475,4,0,0
1469,7,8,0
1469,4,0,1
1469,3,3,0
1469,11,6,0
1469,2,1,0
1469,8,1,0
1469,140,117,9
1469,13,4,0
1469,8,4,0
1469,29,23,2
1469,0,2,0
1469,3,1,0
1469,4,1,1
1277,0,4,0
1469,53,32,2
1469,2,0,0
1469,7,1,0
1469,1,0,0
1469,5,2,2
1469,36,32,2
1469,8,4,1
1469,2,0,1
1469,0,2,0
1469,249,225,22
1469,2,0,0
1442,1,4,0
1469,5,2,0
1469,79,265,8
1469,2,0,0
1469,3,0,0
1469,2,0,0
1469,3,1,0
1469,5,1,0
1469,38,31,1
1469,1,0,0
1469,18,12,4
1469,4,2,0
1469,4,1,0
1469,1,0,0
